County_Name,parent_state_name,Latitude,Longitude,,,,,,,,,,,
Otoe,Nebraska,40.669495,-96.029874,,,,,,,,,,,
Pawnee,Nebraska,40.134921,-96.184059,,,,,,,,,,,
Perkins,Nebraska,40.847278,-101.672531,,,,,,,,,,,
Phelps,Nebraska,40.468151,-99.406756,,,,,,,,,,,
Pierce,Nebraska,42.262663,-97.591986,,,,,,,,,,,
Platte,Nebraska,41.469013,-97.387409,,,,,,,,,,,
Polk,Nebraska,41.174759,-97.555813,,,,,,,,,,,
Red Willow,Nebraska,40.205475,-100.587807,,,,,,,,,,,
Richardson,Nebraska,40.099947,-95.673464,,,,,,,,,,,
Rock,Nebraska,42.536442,-99.495235,,,,,,,,,,,
Saline,Nebraska,40.578252,-97.02001,,,,,,,,,,,
Sarpy,Nebraska,41.153107,-96.033892,,,,,,,,,,,
Saunders,Nebraska,41.199571,-96.571016,,,,,,,,,,,
Scotts Bluff,Nebraska,41.865018,-103.68038,,,,,,,,,,,
Seward,Nebraska,40.873593,-97.106037,,,,,,,,,,,
Sheridan,Nebraska,42.699305,-102.398893,,,,,,,,,,,
Sherman,Nebraska,41.223634,-98.97165,,,,,,,,,,,
Sioux,Nebraska,42.379652,-103.825082,,,,,,,,,,,
Stanton,Nebraska,41.985653,-97.251636,,,,,,,,,,,
Thayer,Nebraska,40.179229,-97.62535,,,,,,,,,,,
Thomas,Nebraska,41.966823,-100.546734,,,,,,,,,,,
Thurston,Nebraska,42.159409,-96.515688,,,,,,,,,,,
Valley,Nebraska,41.57337,-98.947749,,,,,,,,,,,
Washington,Nebraska,41.507053,-96.158296,,,,,,,,,,,
Wayne,Nebraska,42.22193,-97.063062,,,,,,,,,,,
Webster,Nebraska,40.200266,-98.485192,,,,,,,,,,,
Wheeler,Nebraska,41.880574,-98.543873,,,,,,,,,,,
York,Nebraska,40.864374,-97.605431,,,,,,,,,,,
Churchill,Nevada,39.473584,-118.795661,,,,,,,,,,,
Clark,Nevada,36.143366,-115.14994,,,,,,,,,,,
Douglas,Nevada,38.956913,-119.755928,,,,,,,,,,,
Elko,Nevada,40.870907,-115.518595,,,,,,,,,,,
Esmeralda,Nevada,37.708803,-117.677756,,,,,,,,,,,
Eureka,Nevada,39.866898,-116.147686,,,,,,,,,,,
Humboldt,Nevada,41.034176,-117.745055,,,,,,,,,,,
Lander,Nevada,40.520911,-116.94321,,,,,,,,,,,
Lincoln,Nevada,37.6903,-114.644504,,,,,,,,,,,
Lyon,Nevada,39.34878,-119.325133,,,,,,,,,,,
Mineral,Nevada,38.590037,-118.638693,,,,,,,,,,,
Nye,Nevada,36.468656,-116.165792,,,,,,,,,,,
Pershing,Nevada,40.34344,-118.294549,,,,,,,,,,,
Storey,Nevada,39.389364,-119.624138,,,,,,,,,,,
Washoe,Nevada,39.535558,-119.795493,,,,,,,,,,,
White Pine,Nevada,39.273238,-114.862381,,,,,,,,,,,
Carson City,Nevada,39.166134,-119.753711,,,,,,,,,,,
Belknap,New Hampshire,43.5174,-71.44059,,,,,,,,,,,
Carroll,New Hampshire,43.810972,-71.166412,,,,,,,,,,,
Cheshire,New Hampshire,42.898264,-72.262715,,,,,,,,,,,
Coos,New Hampshire,44.550062,-71.36275,,,,,,,,,,,
Grafton,New Hampshire,43.838874,-71.953268,,,,,,,,,,,
Hillsborough,New Hampshire,42.879889,-71.532928,,,,,,,,,,,
Merrimack,New Hampshire,43.246442,-71.586214,,,,,,,,,,,
Rockingham,New Hampshire,42.936726,-71.104266,,,,,,,,,,,
Strafford,New Hampshire,43.247646,-70.954943,,,,,,,,,,,
Sullivan,New Hampshire,43.367422,-72.259352,,,,,,,,,,,
Atlantic,New Jersey,39.427562,-74.583452,,,,,,,,,,,
Bergen,New Jersey,40.918799,-74.057383,,,,,,,,,,,
Burlington,New Jersey,39.982667,-74.834269,,,,,,,,,,,
Camden,New Jersey,39.86401,-75.027836,,,,,,,,,,,
Cape May,New Jersey,39.095952,-74.807133,,,,,,,,,,,
Cumberland,New Jersey,39.428284,-75.087728,,,,,,,,,,,
Essex,New Jersey,40.768705,-74.216402,,,,,,,,,,,
Gloucester,New Jersey,39.749187,-75.127456,,,,,,,,,,,
Hudson,New Jersey,40.742925,-74.061278,,,,,,,,,,,
Hunterdon,New Jersey,40.572183,-74.896782,,,,,,,,,,,
Mercer,New Jersey,40.255566,-74.70034,,,,,,,,,,,
Middlesex,New Jersey,40.485529,-74.387921,,,,,,,,,,,
Monmouth,New Jersey,40.291301,-74.14773,,,,,,,,,,,
Morris,New Jersey,40.859552,-74.501661,,,,,,,,,,,
Ocean,New Jersey,39.973657,-74.21461,,,,,,,,,,,
Passaic,New Jersey,40.925361,-74.191473,,,,,,,,,,,
Salem,New Jersey,39.625938,-75.37658,,,,,,,,,,,
Somerset,New Jersey,40.561176,-74.578798,,,,,,,,,,,
Sussex,New Jersey,41.091219,-74.654037,,,,,,,,,,,
Union,New Jersey,40.659609,-74.294239,,,,,,,,,,,
Warren,New Jersey,40.795162,-75.016426,,,,,,,,,,,
Bernalillo,New Mexico,35.107877,-106.616039,,,,,,,,,,,
Catron,New Mexico,33.928093,-108.549207,,,,,,,,,,,
Chaves,New Mexico,33.364652,-104.51261,,,,,,,,,,,
Cibola,New Mexico,35.113977,-107.804609,,,,,,,,,,,
Colfax,New Mexico,36.702618,-104.643736,,,,,,,,,,,
Curry,New Mexico,34.420099,-103.215708,,,,,,,,,,,
De Baca,New Mexico,34.465462,-104.257875,,,,,,,,,,,
Do±a Ana,New Mexico,32.247294,-106.728697,,,,,,,,,,,
Eddy,New Mexico,32.547601,-104.291387,,,,,,,,,,,
Grant,New Mexico,32.780455,-108.242693,,,,,,,,,,,
Guadalupe,New Mexico,34.930036,-104.792489,,,,,,,,,,,
Harding,New Mexico,35.861023,-103.984528,,,,,,,,,,,
Hidalgo,New Mexico,32.275633,-108.76674,,,,,,,,,,,
Lea,New Mexico,32.753117,-103.193711,,,,,,,,,,,
Lincoln,New Mexico,33.420964,-105.631173,,,,,,,,,,,
Los Alamos,New Mexico,35.868766,-106.270283,,,,,,,,,,,
Luna,New Mexico,32.217487,-107.740412,,,,,,,,,,,
McKinley,New Mexico,35.511504,-108.63423,,,,,,,,,,,
Mora,New Mexico,35.99928,-105.241049,,,,,,,,,,,
Otero,New Mexico,32.806642,-105.989844,,,,,,,,,,,
Quay,New Mexico,35.180626,-103.65613,,,,,,,,,,,
Rio Arriba,New Mexico,36.201002,-106.204801,,,,,,,,,,,
Roosevelt,New Mexico,34.167549,-103.348217,,,,,,,,,,,
Sandoval,New Mexico,35.328605,-106.64926,,,,,,,,,,,
San Juan,New Mexico,36.72194,-108.220647,,,,,,,,,,,
San Miguel,New Mexico,35.573296,-105.309684,,,,,,,,,,,
Santa Fe,New Mexico,35.630805,-106.004953,,,,,,,,,,,
Sierra,New Mexico,33.109273,-107.277841,,,,,,,,,,,
Socorro,New Mexico,34.153828,-106.957793,,,,,,,,,,,
Taos,New Mexico,36.433447,-105.609376,,,,,,,,,,,
Torrance,New Mexico,34.867124,-106.100997,,,,,,,,,,,
Union,New Mexico,36.455575,-103.262118,,,,,,,,,,,
Valencia,New Mexico,34.752149,-106.722542,,,,,,,,,,,
Albany,New York,42.678976,-73.81304,,,,,,,,,,,
Allegany,New York,42.228245,-78.019297,,,,,,,,,,,
Bronx,New York,40.849354,-73.882363,,,,,,,,,,,
Broome,New York,42.121306,-75.934245,,,,,,,,,,,
Cattaraugus,New York,42.224267,-78.607656,,,,,,,,,,,
Cayuga,New York,42.93537,-76.560044,,,,,,,,,,,
Chautauqua,New York,42.246256,-79.314671,,,,,,,,,,,
Chemung,New York,42.118262,-76.813046,,,,,,,,,,,
Chenango,New York,42.481195,-75.570326,,,,,,,,,,,
Clinton,New York,44.730039,-73.545325,,,,,,,,,,,
Columbia,New York,42.273336,-73.681049,,,,,,,,,,,
Cortland,New York,42.59613,-76.145474,,,,,,,,,,,
Delaware,New York,42.244535,-74.993985,,,,,,,,,,,
Dutchess,New York,41.681015,-73.839417,,,,,,,,,,,
Erie,New York,42.889478,-78.792596,,,,,,,,,,,
Essex,New York,44.174474,-73.689906,,,,,,,,,,,
Franklin,New York,44.712835,-74.344365,,,,,,,,,,,
Fulton,New York,43.059172,-74.330346,,,,,,,,,,,
Genesee,New York,42.999625,-78.173095,,,,,,,,,,,
Greene,New York,42.299303,-73.975873,,,,,,,,,,,
Hamilton,New York,43.612034,-74.385121,,,,,,,,,,,
Herkimer,New York,43.070536,-74.995034,,,,,,,,,,,
Jefferson,New York,44.019125,-75.89664,,,,,,,,,,,
Kings,New York,40.650523,-73.954811,,,,,,,,,,,
Lewis,New York,43.789217,-75.449321,,,,,,,,,,,
Livingston,New York,42.766358,-77.7642,,,,,,,,,,,
Madison,New York,42.984471,-75.717386,,,,,,,,,,,
Monroe,New York,43.161503,-77.619988,,,,,,,,,,,
Montgomery,New York,42.933549,-74.343088,,,,,,,,,,,
Nassau,New York,40.716587,-73.602242,,,,,,,,,,,
New York,New York,40.777958,-73.966303,,,,,,,,,,,
Niagara,New York,43.134704,-78.852109,,,,,,,,,,,
Oneida,New York,43.147454,-75.359106,,,,,,,,,,,
Onondaga,New York,43.067188,-76.167442,,,,,,,,,,,
Ontario,New York,42.899374,-77.260129,,,,,,,,,,,
Orange,New York,41.422034,-74.243059,,,,,,,,,,,
Orleans,New York,43.248317,-78.223294,,,,,,,,,,,
Oswego,New York,43.391821,-76.313145,,,,,,,,,,,
Otsego,New York,42.563531,-75.060062,,,,,,,,,,,
Putnam,New York,41.411282,-73.717247,,,,,,,,,,,
Queens,New York,40.721294,-73.833451,,,,,,,,,,,
Rensselaer,New York,42.699991,-73.629889,,,,,,,,,,,
Richmond,New York,40.588523,-74.137304,,,,,,,,,,,
Rockland,New York,41.127623,-74.019039,,,,,,,,,,,
St. Lawrence,New York,44.651458,-75.149708,,,,,,,,,,,
Saratoga,New York,43.008801,-73.785787,,,,,,,,,,,
Schenectady,New York,42.809284,-73.946182,,,,,,,,,,,
Schoharie,New York,42.642508,-74.436027,,,,,,,,,,,
Schuyler,New York,42.387815,-76.869122,,,,,,,,,,,
Seneca,New York,42.827354,-76.828521,,,,,,,,,,,
Steuben,New York,42.266288,-77.320329,,,,,,,,,,,
Suffolk,New York,40.821924,-73.113775,,,,,,,,,,,
Sullivan,New York,41.700086,-74.707459,,,,,,,,,,,
Tioga,New York,42.12098,-76.297151,,,,,,,,,,,
Tompkins,New York,42.460259,-76.477416,,,,,,,,,,,
Ulster,New York,41.841064,-74.100745,,,,,,,,,,,
Warren,New York,43.396992,-73.714626,,,,,,,,,,,
Washington,New York,43.290255,-73.458693,,,,,,,,,,,
Wayne,New York,43.143734,-77.126682,,,,,,,,,,,
Westchester,New York,41.040536,-73.804532,,,,,,,,,,,
Wyoming,New York,42.725754,-78.218884,,,,,,,,,,,
Yates,New York,42.633657,-77.078037,,,,,,,,,,,
Alamance,North Carolina,36.071263,-79.414193,,,,,,,,,,,
Alexander,North Carolina,35.890299,-81.191638,,,,,,,,,,,
Alleghany,North Carolina,36.498332,-81.105731,,,,,,,,,,,
Anson,North Carolina,34.972824,-80.110145,,,,,,,,,,,
Ashe,North Carolina,36.415077,-81.489759,,,,,,,,,,,
Avery,North Carolina,36.07632,-81.943907,,,,,,,,,,,
Beaufort,North Carolina,35.519484,-76.956571,,,,,,,,,,,
Bertie,North Carolina,36.083776,-76.968883,,,,,,,,,,,
Bladen,North Carolina,34.607845,-78.64109,,,,,,,,,,,
Brunswick,North Carolina,34.03637,-78.229195,,,,,,,,,,,
Buncombe,North Carolina,35.587674,-82.550087,,,,,,,,,,,
Burke,North Carolina,35.730474,-81.638347,,,,,,,,,,,
Cabarrus,North Carolina,35.399234,-80.612525,,,,,,,,,,,
Caldwell,North Carolina,35.873614,-81.503741,,,,,,,,,,,
Camden,North Carolina,36.36267,-76.19176,,,,,,,,,,,
Carteret,North Carolina,34.746773,-76.804454,,,,,,,,,,,
Caswell,North Carolina,36.402606,-79.361931,,,,,,,,,,,
Catawba,North Carolina,35.695409,-81.245839,,,,,,,,,,,
Chatham,North Carolina,35.744124,-79.236572,,,,,,,,,,,
Cherokee,North Carolina,35.106484,-84.016472,,,,,,,,,,,
Chowan,North Carolina,36.116754,-76.626254,,,,,,,,,,,
Clay,North Carolina,35.035248,-83.807512,,,,,,,,,,,
Cleveland,North Carolina,35.292496,-81.517017,,,,,,,,,,,
Columbus,North Carolina,34.27927,-78.709221,,,,,,,,,,,
Craven,North Carolina,35.066758,-77.038555,,,,,,,,,,,
Cumberland,North Carolina,35.056493,-78.936138,,,,,,,,,,,
Currituck,North Carolina,36.391946,-76.00904,,,,,,,,,,,
Dare,North Carolina,35.907564,-75.674875,,,,,,,,,,,
Davidson,North Carolina,35.853743,-80.199539,,,,,,,,,,,
Davie,North Carolina,35.929813,-80.52158,,,,,,,,,,,
Duplin,North Carolina,34.936096,-77.943354,,,,,,,,,,,
Durham,North Carolina,35.989801,-78.9062,,,,,,,,,,,
Edgecombe,North Carolina,35.903736,-77.656297,,,,,,,,,,,
Forsyth,North Carolina,36.106431,-80.256625,,,,,,,,,,,
Franklin,North Carolina,36.047826,-78.340858,,,,,,,,,,,
Gaston,North Carolina,35.275594,-81.156574,,,,,,,,,,,
Gates,North Carolina,36.46589,-76.706157,,,,,,,,,,,
Graham,North Carolina,35.330969,-83.787962,,,,,,,,,,,
Granville,North Carolina,36.223855,-78.657114,,,,,,,,,,,
Greene,North Carolina,35.468776,-77.669536,,,,,,,,,,,
Guilford,North Carolina,36.065215,-79.850251,,,,,,,,,,,
Halifax,North Carolina,36.353153,-77.672949,,,,,,,,,,,
Harnett,North Carolina,35.359863,-78.847096,,,,,,,,,,,
Haywood,North Carolina,35.517983,-82.939915,,,,,,,,,,,
Henderson,North Carolina,35.34095,-82.472355,,,,,,,,,,,
Hertford,North Carolina,36.351304,-77.009973,,,,,,,,,,,
Hoke,North Carolina,34.989624,-79.177133,,,,,,,,,,,
Hyde,North Carolina,35.43421,-76.208134,,,,,,,,,,,
Iredell,North Carolina,35.707328,-80.869103,,,,,,,,,,,
Jackson,North Carolina,35.335275,-83.202489,,,,,,,,,,,
Johnston,North Carolina,35.560263,-78.411954,,,,,,,,,,,
Jones,North Carolina,35.027454,-77.353062,,,,,,,,,,,
Lee,North Carolina,35.459779,-79.173135,,,,,,,,,,,
Lenoir,North Carolina,35.262323,-77.631874,,,,,,,,,,,
Lincoln,North Carolina,35.485027,-81.178511,,,,,,,,,,,
McDowell,North Carolina,35.667958,-82.021507,,,,,,,,,,,
Macon,North Carolina,35.157148,-83.380756,,,,,,,,,,,
Madison,North Carolina,35.839078,-82.638666,,,,,,,,,,,
Martin,North Carolina,35.83274,-77.100767,,,,,,,,,,,
Mecklenburg,North Carolina,35.223469,-80.81662,,,,,,,,,,,
Mitchell,North Carolina,35.962278,-82.114348,,,,,,,,,,,
Montgomery,North Carolina,35.338988,-79.88204,,,,,,,,,,,
Moore,North Carolina,35.244618,-79.44678,,,,,,,,,,,
Nash,North Carolina,35.947411,-77.923901,,,,,,,,,,,
New Hanover,North Carolina,34.211687,-77.879277,,,,,,,,,,,
Northampton,North Carolina,36.431948,-77.434731,,,,,,,,,,,
Onslow,North Carolina,34.741545,-77.400612,,,,,,,,,,,
Orange,North Carolina,35.978596,-79.081244,,,,,,,,,,,
Pamlico,North Carolina,35.105356,-76.775886,,,,,,,,,,,
Pasquotank,North Carolina,36.293502,-76.246298,,,,,,,,,,,
Pender,North Carolina,34.469476,-77.836015,,,,,,,,,,,
Perquimans,North Carolina,36.181299,-76.424403,,,,,,,,,,,
Person,North Carolina,36.373422,-78.970901,,,,,,,,,,,
Pitt,North Carolina,35.57917,-77.381178,,,,,,,,,,,
Polk,North Carolina,35.258669,-82.17545,,,,,,,,,,,
Randolph,North Carolina,35.766292,-79.827981,,,,,,,,,,,
Richmond,North Carolina,34.943604,-79.733496,,,,,,,,,,,
Robeson,North Carolina,34.674582,-79.093867,,,,,,,,,,,
Rockingham,North Carolina,36.402247,-79.772606,,,,,,,,,,,
Rowan,North Carolina,35.620395,-80.521966,,,,,,,,,,,
Rutherford,North Carolina,35.348446,-81.894978,,,,,,,,,,,
Sampson,North Carolina,35.033839,-78.396164,,,,,,,,,,,
Scotland,North Carolina,34.786334,-79.47868,,,,,,,,,,,
Stanly,North Carolina,35.321525,-80.247474,,,,,,,,,,,
Stokes,North Carolina,36.35064,-80.273917,,,,,,,,,,,
Surry,North Carolina,36.431314,-80.656971,,,,,,,,,,,
Swain,North Carolina,35.438412,-83.413457,,,,,,,,,,,
Transylvania,North Carolina,35.2102,-82.745507,,,,,,,,,,,
Tyrrell,North Carolina,35.907144,-76.238874,,,,,,,,,,,
Union,North Carolina,35.013609,-80.619702,,,,,,,,,,,
Vance,North Carolina,36.331178,-78.402101,,,,,,,,,,,
Wake,North Carolina,35.797203,-78.673074,,,,,,,,,,,
Warren,North Carolina,36.409715,-78.138543,,,,,,,,,,,
Washington,North Carolina,35.864206,-76.649275,,,,,,,,,,,
Watauga,North Carolina,36.220299,-81.685479,,,,,,,,,,,
Wayne,North Carolina,35.370731,-77.988459,,,,,,,,,,,
Wilkes,North Carolina,36.193059,-81.134214,,,,,,,,,,,
Wilson,North Carolina,35.726988,-77.931323,,,,,,,,,,,
Yadkin,North Carolina,36.163573,-80.675351,,,,,,,,,,,
Yancey,North Carolina,35.910155,-82.292339,,,,,,,,,,,
Adams,North Dakota,46.032949,-102.625989,,,,,,,,,,,
Barnes,North Dakota,46.92752,-98.033032,,,,,,,,,,,
Benson,North Dakota,48.020822,-99.146122,,,,,,,,,,,
Billings,North Dakota,47.016207,-103.308303,,,,,,,,,,,
Bottineau,North Dakota,48.820134,-100.650317,,,,,,,,,,,
Bowman,North Dakota,46.171185,-103.396646,,,,,,,,,,,
Burke,North Dakota,48.771943,-102.521915,,,,,,,,,,,
Burleigh,North Dakota,46.822761,-100.761508,,,,,,,,,,,
Cass,North Dakota,46.860506,-96.861406,,,,,,,,,,,
Cavalier,North Dakota,48.755612,-98.41499,,,,,,,,,,,
Dickey,North Dakota,46.087766,-98.328185,,,,,,,,,,,
Divide,North Dakota,48.874965,-103.348927,,,,,,,,,,,
Dunn,North Dakota,47.332654,-102.643252,,,,,,,,,,,
Eddy,North Dakota,47.707976,-99.051857,,,,,,,,,,,
Emmons,North Dakota,46.265684,-100.210914,,,,,,,,,,,
Foster,North Dakota,47.461156,-99.040279,,,,,,,,,,,
Golden Valley,North Dakota,46.894589,-103.962247,,,,,,,,,,,
Grand Forks,North Dakota,47.907658,-97.120998,,,,,,,,,,,
Grant,North Dakota,46.387962,-101.711807,,,,,,,,,,,
Griggs,North Dakota,47.451199,-98.18781,,,,,,,,,,,
Hettinger,North Dakota,46.448932,-102.544717,,,,,,,,,,,
Kidder,North Dakota,46.919486,-99.813669,,,,,,,,,,,
LaMoure,North Dakota,46.405346,-98.520959,,,,,,,,,,,
Logan,North Dakota,46.498411,-99.548585,,,,,,,,,,,
McHenry,North Dakota,48.182793,-100.694529,,,,,,,,,,,
McIntosh,North Dakota,46.144162,-99.492295,,,,,,,,,,,
McKenzie,North Dakota,47.815541,-103.228066,,,,,,,,,,,
McLean,North Dakota,47.523976,-101.204564,,,,,,,,,,,
Mercer,North Dakota,47.297717,-101.710274,,,,,,,,,,,
Morton,North Dakota,46.819739,-101.011434,,,,,,,,,,,
Mountrail,North Dakota,48.134702,-102.371315,,,,,,,,,,,
Nelson,North Dakota,47.919339,-98.209414,,,,,,,,,,,
Oliver,North Dakota,47.121328,-101.307901,,,,,,,,,,,
Pembina,North Dakota,48.789947,-97.582307,,,,,,,,,,,
Pierce,North Dakota,48.328166,-99.988011,,,,,,,,,,,
Ramsey,North Dakota,48.136409,-98.834844,,,,,,,,,,,
Ransom,North Dakota,46.478257,-97.657193,,,,,,,,,,,
Renville,North Dakota,48.721416,-101.526364,,,,,,,,,,,
Richland,North Dakota,46.264153,-96.76635,,,,,,,,,,,
Rolette,North Dakota,48.836027,-99.817363,,,,,,,,,,,
Sargent,North Dakota,46.163745,-97.591691,,,,,,,,,,,
Sheridan,North Dakota,47.576556,-100.340156,,,,,,,,,,,
Sioux,North Dakota,46.161951,-100.72635,,,,,,,,,,,
Slope,North Dakota,46.411465,-103.443746,,,,,,,,,,,
Stark,North Dakota,46.879757,-102.785075,,,,,,,,,,,
Steele,North Dakota,47.459656,-97.746445,,,,,,,,,,,
Stutsman,North Dakota,46.915799,-98.744696,,,,,,,,,,,
Towner,North Dakota,48.584615,-99.234305,,,,,,,,,,,
Traill,North Dakota,47.491264,-97.226828,,,,,,,,,,,
Walsh,North Dakota,48.390892,-97.555232,,,,,,,,,,,
Ward,North Dakota,48.256527,-101.329338,,,,,,,,,,,
Wells,North Dakota,47.676761,-99.781286,,,,,,,,,,,
Williams,North Dakota,48.199801,-103.563682,,,,,,,,,,,
Adams,Ohio,38.848346,-83.517043,,,,,,,,,,,
Allen,Ohio,40.757675,-84.121928,,,,,,,,,,,
Ashland,Ohio,40.855217,-82.285667,,,,,,,,,,,
Ashtabula,Ohio,41.795339,-80.767571,,,,,,,,,,,
Athens,Ohio,39.345128,-82.10024,,,,,,,,,,,
Auglaize,Ohio,40.545245,-84.269481,,,,,,,,,,,
Belmont,Ohio,40.042095,-80.88884,,,,,,,,,,,
Brown,Ohio,38.948158,-83.892944,,,,,,,,,,,
Butler,Ohio,39.410684,-84.500267,,,,,,,,,,,
Carroll,Ohio,40.608318,-81.114892,,,,,,,,,,,
Champaign,Ohio,40.120684,-83.76028,,,,,,,,,,,
Clark,Ohio,39.927147,-83.832287,,,,,,,,,,,
Clermont,Ohio,39.103441,-84.212568,,,,,,,,,,,
Clinton,Ohio,39.410549,-83.842336,,,,,,,,,,,
Columbiana,Ohio,40.777774,-80.730264,,,,,,,,,,,
Coshocton,Ohio,40.290804,-81.86512,,,,,,,,,,,
Crawford,Ohio,40.797377,-82.874776,,,,,,,,,,,
Cuyahoga,Ohio,41.449624,-81.676037,,,,,,,,,,,
Darke,Ohio,40.115612,-84.608214,,,,,,,,,,,
Defiance,Ohio,41.295398,-84.449086,,,,,,,,,,,
Delaware,Ohio,40.216351,-83.013223,,,,,,,,,,,
Erie,Ohio,41.405481,-82.627891,,,,,,,,,,,
Fairfield,Ohio,39.795111,-82.666944,,,,,,,,,,,
Fayette,Ohio,39.549717,-83.443808,,,,,,,,,,,
Franklin,Ohio,39.999581,-82.993223,,,,,,,,,,,
Fulton,Ohio,41.5785,-84.094751,,,,,,,,,,,
Gallia,Ohio,38.830629,-82.274096,,,,,,,,,,,
Geauga,Ohio,41.489615,-81.221561,,,,,,,,,,,
Greene,Ohio,39.726404,-83.996686,,,,,,,,,,,
Guernsey,Ohio,40.016788,-81.541827,,,,,,,,,,,
Hamilton,Ohio,39.180332,-84.50859,,,,,,,,,,,
Hancock,Ohio,41.039056,-83.641951,,,,,,,,,,,
Hardin,Ohio,40.689386,-83.675755,,,,,,,,,,,
Harrison,Ohio,40.308636,-81.050672,,,,,,,,,,,
Henry,Ohio,41.358702,-84.076961,,,,,,,,,,,
Highland,Ohio,39.220062,-83.581988,,,,,,,,,,,
Hocking,Ohio,39.522194,-82.446275,,,,,,,,,,,
Holmes,Ohio,40.567391,-81.872764,,,,,,,,,,,
Huron,Ohio,41.175374,-82.614391,,,,,,,,,,,
Jackson,Ohio,39.036265,-82.610661,,,,,,,,,,,
Jefferson,Ohio,40.365108,-80.694228,,,,,,,,,,,
Knox,Ohio,40.399128,-82.454649,,,,,,,,,,,
Lake,Ohio,41.685888,-81.319338,,,,,,,,,,,
Lawrence,Ohio,38.503018,-82.540684,,,,,,,,,,,
Licking,Ohio,40.05271,-82.515759,,,,,,,,,,,
Logan,Ohio,40.383676,-83.779471,,,,,,,,,,,
Lorain,Ohio,41.38987,-82.112376,,,,,,,,,,,
Lucas,Ohio,41.652803,-83.615345,,,,,,,,,,,
Madison,Ohio,39.924376,-83.379953,,,,,,,,,,,
Mahoning,Ohio,41.049535,-80.696308,,,,,,,,,,,
Marion,Ohio,40.58206,-83.129156,,,,,,,,,,,
Medina,Ohio,41.144056,-81.84012,,,,,,,,,,,
Meigs,Ohio,39.060946,-82.013323,,,,,,,,,,,
Mercer,Ohio,40.517287,-84.608376,,,,,,,,,,,
Miami,Ohio,40.046907,-84.234863,,,,,,,,,,,
Monroe,Ohio,39.741292,-81.06521,,,,,,,,,,,
Montgomery,Ohio,39.746151,-84.207549,,,,,,,,,,,
Morgan,Ohio,39.61669,-81.866143,,,,,,,,,,,
Morrow,Ohio,40.518848,-82.795365,,,,,,,,,,,
Muskingum,Ohio,39.961284,-81.996883,,,,,,,,,,,
Noble,Ohio,39.77163,-81.485165,,,,,,,,,,,
Ottawa,Ohio,41.531718,-83.081463,,,,,,,,,,,
Paulding,Ohio,41.132218,-84.584535,,,,,,,,,,,
Perry,Ohio,39.754136,-82.234082,,,,,,,,,,,
Pickaway,Ohio,39.666509,-82.993084,,,,,,,,,,,
Pike,Ohio,39.083994,-83.038173,,,,,,,,,,,
Portage,Ohio,41.17947,-81.273457,,,,,,,,,,,
Preble,Ohio,39.743738,-84.624466,,,,,,,,,,,
Putnam,Ohio,41.0083,-84.11802,,,,,,,,,,,
Richland,Ohio,40.762374,-82.540347,,,,,,,,,,,
Ross,Ohio,39.340682,-83.022104,,,,,,,,,,,
Sandusky,Ohio,41.341058,-83.101952,,,,,,,,,,,
Scioto,Ohio,38.781629,-82.945444,,,,,,,,,,,
Seneca,Ohio,41.127601,-83.201322,,,,,,,,,,,
Shelby,Ohio,40.318869,-84.192139,,,,,,,,,,,
Stark,Ohio,40.837013,-81.387172,,,,,,,,,,,
Summit,Ohio,41.112957,-81.512898,,,,,,,,,,,
Trumbull,Ohio,41.240415,-80.759806,,,,,,,,,,,
Tuscarawas,Ohio,40.479556,-81.465322,,,,,,,,,,,
Union,Ohio,40.252214,-83.350113,,,,,,,,,,,
Van Wert,Ohio,40.856353,-84.565522,,,,,,,,,,,
Vinton,Ohio,39.240104,-82.503644,,,,,,,,,,,
Warren,Ohio,39.424293,-84.245128,,,,,,,,,,,
Washington,Ohio,39.41251,-81.512663,,,,,,,,,,,
Wayne,Ohio,40.838544,-81.864335,,,,,,,,,,,
Williams,Ohio,41.533691,-84.573035,,,,,,,,,,,
Wood,Ohio,41.44828,-83.601066,,,,,,,,,,,
Wyandot,Ohio,40.865953,-83.298153,,,,,,,,,,,
Adair,Oklahoma,35.887523,-94.63575,,,,,,,,,,,
Alfalfa,Oklahoma,36.660625,-98.318501,,,,,,,,,,,
Atoka,Oklahoma,34.324459,-96.090179,,,,,,,,,,,
Beaver,Oklahoma,36.818228,-100.616419,,,,,,,,,,,
Beckham,Oklahoma,35.361391,-99.512486,,,,,,,,,,,
Blaine,Oklahoma,35.884817,-98.420662,,,,,,,,,,,
Bryan,Oklahoma,33.977295,-96.383822,,,,,,,,,,,
Caddo,Oklahoma,35.147225,-98.338494,,,,,,,,,,,
Canadian,Oklahoma,35.491254,-97.78114,,,,,,,,,,,
Carter,Oklahoma,34.192075,-97.20457,,,,,,,,,,,
Cherokee,Oklahoma,35.900171,-94.994163,,,,,,,,,,,
Choctaw,Oklahoma,34.020247,-95.533567,,,,,,,,,,,
Cimarron,Oklahoma,36.729185,-102.485321,,,,,,,,,,,
Cleveland,Oklahoma,35.266627,-97.447024,,,,,,,,,,,
Coal,Oklahoma,34.546448,-96.278023,,,,,,,,,,,
Comanche,Oklahoma,34.629215,-98.421648,,,,,,,,,,,
Cotton,Oklahoma,34.307791,-98.332256,,,,,,,,,,,
Craig,Oklahoma,36.675666,-95.153823,,,,,,,,,,,
Creek,Oklahoma,35.974422,-96.233839,,,,,,,,,,,
